RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31
102001,0,United States,country,,0.9843410113551715,0.987094408255642,0.9899562265233278,0.9918138734609471,0.9920907795907796,0.9907023129849217,0.9884973537884371,0.9863994516905349,0.9848309718611855,0.9832965210764861,0.9819312197111847,0.9816852560230668,0.9828477966820984,0.9853103729433594,0.9877216809328008,0.98949810027226,0.9900897099457916,0.989422426138031,0.9880907759827874,0.9867584537330488,0.9858063178606864,0.9848401944514703,0.9835552722768703,0.9834526923927855,0.9852446139260892,0.9888071972489989,0.9906486555565005,0.9917565652250886,0.9930159789839971,0.9962522249386896,0.9987654320987654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0010416666666666,1.0042162698412698,1.0064571661998132,1.0055266476936444,1.0023520445190413,1.0001111481604978,1.0,1.0,1.0,1.0,1.0011534025374855,1.00559784698193,1.0103213812970175,1.0113976331630996,1.006953188718655,1.0022296544035674,1.0,0.9979919678714859,0.9945093808068094,0.9897304082859013,0.9861643044054968,0.9852551479479951,0.9882323186671013,0.99380645467602,0.9981981981981982,1.0,1.0,1.0,1.0,1.0,0.9977843426883308,0.9941479790519673,0.9897912617051192,0.98882473922363,0.9915674478108425,0.9959241651576907,0.9991063449508489,1.0,1.0,0.9994999166527755,0.9976237440448955,0.9951268651435222,0.9924986898880356,0.990375803450985,0.9880417644779621,0.9872484544532223,0.988438524734108,0.9927291940941876,0.9966507627216386,0.9994597514856833,0.9980554011487864,0.9949300205746866,0.9911421417868079,0.9890340557342728,0.9879281246017434,0.9867805440122493,0.9851835114018739,0.9846529183465981,0.9861688274715082,0.9898255205710834,0.9945874253329882
394913,1,"New York, NY",msa,NY,0.9776475611236455,0.9780416323353087,0.9795768601212703,0.9814793024458761,0.9829681232302674,0.9838474308749809,0.9828943282651831,0.9813133686362782,0.9796825509480193,0.978505291005291,0.9773096145325963,0.9760491103309157,0.975264961342608,0.975979320465478,0.9778467340975975,0.980105772881151,0.9815195106273239,0.9819790694508533,0.981100235844603,0.9799438011113373,0.978773813188632,0.9785676205473947,0.9781043116635716,0.9773213009603103,0.9774659925862824,0.9796150603922396,0.9816707322559601,0.98259656700901,0.9838433732133213,0.9875224946198303,0.9927432956879666,0.9969791893428832,0.9992737835875091,1.0,0.9984991718840925,0.9962354480583993,0.9937225630713261,0.9952233911872336,0.9974871150129269,1.0,1.0001449905756126,1.0001523308045996,1.0001523308045996,1.000007340228987,1.0,1.0,1.0,1.0,1.0,1.0003588087549335,1.0032993368180108,1.0081025238440435,1.0114067187521136,1.008911228517252,1.0041080414912191,1.0004450378282155,1.0,0.9993372118119647,0.9957681387163627,0.9915128195674265,0.99038073596059,0.993949809056192,0.9982051282051282,1.0010258982252478,1.0042316736209698,1.006258016072844,1.005974508344998,1.0027692885057575,1.000742946053883,1.0000005555564815,1.0,1.0,1.0,1.0000396872643569,1.0015699530411981,1.0057960597989501,1.0095442513224722,1.0105638232832297,1.0064481332074593,1.0026602544195804,1.0001104166819819,1.0,1.0,1.0,1.0,1.0000000793651171,1.000821369148534,1.0030555067714115,1.0047301342739663,1.004067928163051,1.0018337905401733,1.0001590836725016,1.0,1.0,1.0,1.0,1.0,1.0,1.0005136106831023
753899,2,"Los Angeles, CA",msa,CA,0.9991808396791791,1.0,1.0,1.0,1.0,1.0,0.9989442006269593,0.9968618692559369,0.9942051511506854,0.9923287239420476,0.9906382948299933,0.9903380236879326,0.9905987748401198,0.9925697335213949,0.9942700047925911,0.996036589047153,0.99629329855002,0.9961249987578341,0.9952586039246661,0.994927523615721,0.9952410185978052,0.9951683329746972,0.9949507032375187,0.9960622260237356,0.9979061976549414,1.0,1.0,0.9997153430116709,0.9997153430116709,0.9997153430116709,1.0,1.0000053419660873,1.0000879962013556,1.0001441149322405,1.0001798488009461,1.000524068595569,1.0046346165313507,1.011537163215988,1.0196572977331055,1.025298589591441,1.0282840450861952,1.0272712946208316,1.023177621810115,1.0188224496588536,1.017053599687342,1.0173999200336623,1.0177507434234168,1.0225116511027574,1.0315338310301099,1.0421282758187302,1.0451040697338978,1.0383546170792726,1.0235021097046413,1.01,1.0016666666666667,0.9985337117303063,0.9962609844575789,0.9925383216503719,0.9896619332520832,0.9895346589888095,0.9932573217960163,0.997599998463999,1.0005807200929153,1.002805414197476,1.0051626043300923,1.0069958863233877,1.0050094576465136,1.00266863499596,1.0002546329097493,1.0000163674820628,1.0,1.0,1.0000744451232986,1.0013090130245332,1.003323130098891,1.0042319691447175,1.0030617044213235,1.0010475873469653,1.0000643031778405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999165623696287,0.9972929054141378,0.9955983607546868,0.9956481925166276,0.9951228292640047,0.9938810562325093,0.9939984893666763,0.9963965709014485,0.999332888592395,1.0
394463,3,"Chicago, IL",msa,IL,0.9732281483522329,0.9759426241719115,0.978905955824659,0.9805485314141217,0.9808854359353805,0.9801572002518318,0.9787542007356249,0.9772757221595688,0.9755169487672685,0.9738705867435479,0.9722104307980732,0.972097859161134,0.9738607713014046,0.9765178096757045,0.978996442154337,0.9801209365646528,0.9802419287001639,0.9795343948800473,0.9785580394309673,0.9776420911551051,0.9765891293427903,0.975027983912368,0.9733670592296465,0.9726882537502105,0.9745683354108982,0.9775058123812017,0.9789479624959182,0.9794218974557007,0.9804192445125296,0.9825356466289317,0.9843204390761003,0.9850971349697851,0.9856242910706446,0.9854717206623501,0.9848788730815506,0.9842076038095143,0.9863115784704762,0.9916663308131803,0.9971014492753624,1.0000512899420424,1.0000512899420424,1.0000512899420424,1.0,1.0,0.998062015503876,0.9959133898833678,0.9922300362000142,0.994168020696138,0.9963166463166463,1.0001961938395134,1.0019979956413152,1.0035376415227624,1.0033414476832492,1.0015396458814472,0.997948717948718,0.9944837144837145,0.9900589357226526,0.986429802856671,0.9836700887878482,0.9833329627870055,0.989013377704269,0.9952380952380953,1.0,1.000095265313899,1.0000988367817991,1.0000988367817991,1.0000035714679,1.0,1.0,0.9970418533813666,0.9934949994408119,0.9919681929140053,0.9949263395326388,0.9984731934731935,1.0000666800026672,1.0001742415816712,1.0001742415816712,1.0001075615790038,1.0,1.0,0.9983307815583057,0.994694417921942,0.9908482640757882,0.9912581720235121,0.9948945356598756,0.9987406895060295,1.0,1.0,1.0,1.0,1.0,1.0,0.9989657335281822,0.9957974827361195,0.9913213705592673,0.9890139494788714,0.9921822002709341,0.9966583124477862,1.0
394514,4,"Dallas, TX",msa,TX,0.9923297044759192,0.9964140588978578,0.9989379456835078,1.0,0.9995203836930456,0.9967820481549768,0.9934762539994022,0.990109716460203,0.9886709425580044,0.9870885837136484,0.9856668340787409,0.9855886243700721,0.9871322957646514,0.9896369851236306,0.9912388648016548,0.9915530433767028,0.9912949767888456,0.9902450788120122,0.9889085696152408,0.9877501220075207,0.987390127523082,0.9870621040694051,0.9864799276251596,0.9864024728078616,0.9880601027179218,0.9909172455750648,0.9926070519323903,0.9941152057153136,0.9954865275773918,0.9979375079695486,0.9994665599573164,1.0,1.0,1.0,1.0,1.0,1.0014614288218926,1.008617086784002,1.0191232949979467,1.0297754835528294,1.0329291039412354,1.029756229060624,1.0213344063724281,1.0133725458622882,1.0083979324466705,1.0074880644002067,1.008097682566093,1.0134909006328734,1.0255457692429837,1.0405236656877832,1.0494023193338786,1.0448219343380634,1.0293715734987676,1.0127409818681758,1.0016512382784322,0.9963888888888889,0.9921997805705166,0.988024766658441,0.9849028394214695,0.9846176748091929,0.9886882289942706,0.9945879340090199,0.9990622069396687,1.0,1.0,0.9994425863991081,0.9970267772938994,0.9936035795262287,0.9898319887981163,0.9874521144500875,0.9858410704287994,0.9861853630394984,0.9894355461482434,0.9933159416126686,0.9967788049226115,0.9961020830448818,0.9941445219055597,0.9903773120950019,0.9881839264952902,0.9866273335780846,0.9856825493051476,0.9846973840390666,0.9835174312037536,0.9836828136537399,0.9848641774590544,0.987340013874368,0.9888963486593308,0.989153667039071,0.9877171201637265,0.9858598261079895,0.9836680708571036,0.9824161284729028,0.9818331668331668,0.9815969857407799,0.9814270622063704,0.9815314899423772,0.9834472442579614,0.9858898950650982,0.9879831549147641
394692,5,"Houston, TX",msa,TX,0.9771284477277072,0.9791979229679142,0.9807245703215721,0.9819964349376114,0.9818842014920447,0.9816296519768888,0.9805675604736207,0.9795744538022806,0.9786432325664484,0.9781574583268453,0.9775419212583681,0.9776349538290473,0.978337954092328,0.9800311572774354,0.9815782511455944,0.9826829796065218,0.9833249998030054,0.9826021362517108,0.9816668847421713,0.9803974173434375,0.9803162748572318,0.9799975837364876,0.9794669341880264,0.9791837501699027,0.9802521019519448,0.9823702736353339,0.9834295873533542,0.9840293348281017,0.9844627042755555,0.9856157165088496,0.9863794572446519,0.9868867155104031,0.9872834755655301,0.9873334466697109,0.9870449119078589,0.9876425159811225,0.9907350541411395,0.9952111663179917,0.9986979166666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0005128205128206,1.0024933291701925,1.0024945654385202,1.0019817449256996,1.0000012362683277,0.9962933525540089,0.9916529563438452,0.9859181893187556,0.9832145803544904,0.9808268641148548,0.9804004306006192,0.981785561382735,0.9859927079903671,0.9895557801849965,0.9919115671357824,,,0.9884100502911126,0.9854692538368259,0.9835084695231004,0.9817661138429088,0.9801509265218519,0.9800808985106474,0.9815134053976998,0.984149067668317,0.9859726910050259,0.9871537321860671,0.9867795164726282,0.985574940754967,0.9837878389678653,0.9826165263835125,0.9819974787644649,0.9814404255095068,0.9801393119487806,0.9798416929011617,0.9806674942462089,0.9828662534979147,0.9845252653241161,0.9846674057805087,0.9839207462000393,0.981845067707171,0.9800873778138879,0.9781150415721845,0.9771899580597787,0.9765652369531299,0.97560419148231,0.9757885342539749,0.9779555096892558,0.9808831458426347,0.9831425481020369
395209,6,"Washington, DC",msa,VA,0.9977441540747845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990283933222649,0.9969771112709829,0.9946465990345663,0.9956182057123014,0.9976694877635834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990136836699032,0.9990136836699032,0.9990136836699032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000540341768402,1.0037993525289002,1.009751733481281,1.0174505388867485,1.0199945287107894,1.0173754810917417,1.009703997599228,1.003414689423127,1.0000813560897939,1.0,1.0,1.0,1.002199634732573,1.0091440791770176,1.0179160090015789,1.0231237816764132,1.019013142866241,1.0102412130416798,1.0028338056342723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00010104071941,1.0026510390056436,1.004106643081335,1.0040796929005633,1.0015296946143295,1.0000740905386383,1.0,1.0,1.0,1.0,1.0,1.0001389467833819,1.0025899271755387,1.005513903783726,1.005712730671451,1.0032617502792942,1.000337773671107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394974,7,"Philadelphia, PA",msa,PA,0.9810287321373211,0.9833833017695048,0.9867166351028382,0.9886600512520394,0.9895739029434322,0.9883538304394981,0.9864269058234978,0.9846686715204033,0.9829327691815699,0.9818038354862417,0.9805438555974592,0.9798798503068363,0.9807822367876655,0.9834470287114975,0.9872257390036178,0.9902693802352106,0.9914904792840953,0.9903846914120997,0.9876686146705382,0.9859436326320213,0.9854416229134358,0.9851116679089658,0.9829160119332285,0.9823283717659792,0.9841674847198679,0.989331032806394,0.9918209767250333,0.9936304513481864,0.9954113477061047,0.9982914447198988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001333866880084,1.003023584240529,1.0057502486767953,1.0057280101492847,1.0028378125967643,1.0001111481604978,1.0,1.0,1.0,1.0,1.0,1.0047619047619047,1.0111067977915804,1.0169375215137682,1.0132999237767917,1.0069550307471158,1.001124307024928,1.0,1.0,1.0,0.9968297042923909,0.9968297042923909,0.9968297042923909,1.0,1.0,1.0001333866880084,1.0003603930947196,1.0004141652085015,1.0002807785204928,1.0000537721137819,1.0,1.0,1.0,1.0,1.0,1.0,1.0000740905386383,1.000178289767564,1.000178289767564,1.0001041992289257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979328165374678,0.9979328165374678,0.9979328165374678,1.0,1.0
394856,8,"Miami, FL",msa,FL,0.9635184058473217,0.9648479616129811,0.9655242524180273,0.9659611068362924,0.9662804602800744,0.9669726934241974,0.9676635595440514,0.9676527093170741,0.9669111446155539,0.9658369320478347,0.9646652939811143,0.9645023094200224,0.9644488014496226,0.9653542568182184,0.9660300203084367,0.9667715850099569,0.9677754039047487,0.9681185799768451,0.9674866782255794,0.9676117468389855,0.9674973565392829,0.9677087621050497,0.966400428454944,0.9660420055158759,0.9667101925695792,0.9685219586461943,0.9679780581022938,0.9678933988627186,0.9679976803059285,0.9700850743417365,0.9710824047460616,0.9713371322650995,0.9718743499736301,0.9717757822112986,0.9717548966640973,0.9712321773851825,0.9723270827479208,0.9741585845794226,0.9773018664919785,0.9811359502687558,0.9852197714257477,0.9879259049990757,0.9886717455039524,0.9878357875948237,0.9869258811485851,0.9873196201441307,0.9875973979219085,0.9906764315372744,0.9942987567987568,0.9984654234654234,1.0,1.0,1.0,0.9956432826531519,0.98944779063079,0.9822014138191957,0.9775491221570348,0.9744112808460635,0.9710756470756471,0.9703759182205784,0.9705907105204772,0.9720541800690531,0.9730251560634602,0.9737779957226903,0.9753777397636437,0.9761789936968063,0.9774018379281536,0.9763736263736263,0.9752781891079764,0.9724707974946146,0.9700141381523267,0.9689483382594163,0.9690946654470078,0.9697499560644317,0.9698226385028583,0.9695319894737606,0.9699753738206282,0.9702680763799462,0.970053368627156,0.9693099181201185,0.968289590045399,0.9671046155223513,0.9650142054512091,0.9638621317184902,0.9641519027993364,0.9653352007469654,0.965191769880643,0.9642592567238651,0.963696762763563,0.9633992765223015,0.9631272000126608,0.962899570516173,0.9630658931972946,0.9632425487542896,0.9618425232992814,0.9612013668099926,0.9614360756165059,0.9629691917730057,0.9643743999713147
394347,9,"Atlanta, GA",msa,GA,0.9852047644071201,0.989147100914137,0.9925733262730133,0.9942624417463893,0.9938262780788785,0.991456691104124,0.9895913253553571,0.9877196943467436,0.9865891384461828,0.9853825019454284,0.9844563187463917,0.98462834147657,0.9858349779773241,0.987879778366799,0.9898993689892522,0.9906762835286528,0.9909951888196966,0.9899329146671958,0.9887857232616839,0.9868613728273417,0.9860109112778307,0.9856079210906415,0.9848526998979731,0.9850040370973391,0.986432233333419,0.9907819649897075,0.9933419610770825,0.9942445343279004,0.9942618870303838,0.994988489734474,0.9973525559283273,0.9987658183903646,1.0,1.0,1.0,1.0,1.0,1.0014347202295553,1.0050189496202362,1.009404914532517,1.0122345866270555,1.0113900832637717,1.0071894064745226,1.0030101689747122,1.000376263053135,1.0002862402440027,1.0002010854197192,1.001757775704589,1.006790715518895,1.0143759451596386,1.0207134347689486,1.0207134347689486,1.0132234704421041,1.0052234704421041,1.000095265313899,0.997403271702337,0.99388744053537,0.989533304105762,0.9874351967226737,0.9880774646712499,0.9924316011008582,0.9971264367816092,1.0,1.0,1.0,1.0,1.0,1.0,0.9983789184442388,0.995474052794275,0.9917600323671628,0.9917955181461519,0.9947003837961154,0.9984144042232277,1.0,1.0,1.0,0.9977011494252874,0.9950884233502469,0.9918626168986341,0.9909486160677243,0.9897646565834458,0.9886614587060542,0.9883301599410638,0.9895627429362802,0.9930875891795731,0.9966317393501859,0.9966937568433961,0.9945000312629663,0.990374515573505,0.988432156199953,0.9870924299400078,0.9869813488928724,0.9864691638453712,0.9848277005278105,0.9847811431425435,0.9865170855545786,0.990361006568197,0.9923464516175007
